App Id,Category,Result,Error Message,Version Code
com.a0soft.gphone.uninstaller,PRODUCTIVITY,False,Download unavailable for the given sdk_version,
com.a1.apps.market.store,PRODUCTIVITY,False,'Item not found.',
com.a25apps.HillClimber,GAME_RACING,False,Download unavailable for the given sdk_version,
com.aa.extreme.city.gt.car.stunts,GAME_ADVENTURE,False,Does not exist for the given sdk_version,
com.aaa.adventures.scary.horror,GAME_ADVENTURE,False,Download unavailable for the given sdk_version,
com.aaa.android.discounts,LIFESTYLE,False,Download unavailable for the given sdk_version,
com.aakarsoft.followme,SOCIAL,False,Download unavailable for the given sdk_version,
com.aarp.app,LIFESTYLE,False,Download unavailable for the given sdk_version,
com.abi.carracer.racingfree,GAME_RACING,False,Download unavailable for the given sdk_version,
com.aboutjsp.memowidget,LIFESTYLE,False,Download unavailable for the given sdk_version,
com.aboutjsp.thedaybefore,LIFESTYLE,False,Does not exist for the given sdk_version,
com.abraj.yawmiyascope,LIBRARIES_AND_DEMO,False,Download unavailable for the given sdk_version,
com.abtalk.freecall,COMMUNICATION,False,Download unavailable for the given sdk_version,
com.academy.soular.star,LIFESTYLE,False,'Item not found.',
com.ace.shell.production,LIFESTYLE,False,Download unavailable for the given sdk_version,
com.acer.android.home,PRODUCTIVITY,False,,
com.acfantastic.moreinlive,SOCIAL,False,Download unavailable for the given sdk_version,
com.aconvert.jpg2pdf,PRODUCTIVITY,False,Download unavailable for the given sdk_version,
com.actionlauncher.playstore,PERSONALIZATION,False,Download unavailable for the given sdk_version,
com.adaffix.publisher.tr.android,PRODUCTIVITY,False,Does not exist for the given sdk_version,
com.adam4adam.radar2.ui,SOCIAL,False,Download unavailable for the given sdk_version,
com.addev.beenlovememory,LIFESTYLE,False,Download unavailable for the given sdk_version,
com.addev.beenlovememory.plus,LIFESTYLE,False,Download unavailable for the given sdk_version,
com.addnow.yoclem.addnow,SOCIAL,False,Download unavailable for the given sdk_version,
com.adhansalat.asalatmuslimm,LIFESTYLE,False,Does not exist for the given sdk_version,
com.adhapps.QesasElanbiaa,LIFESTYLE,False,Download unavailable for the given sdk_version,
com.adi.remote.phone,TOOLS,False,Download unavailable for the given sdk_version,
com.adkar.sabah,LIBRARIES_AND_DEMO,False,Download unavailable for the given sdk_version,
com.adobe.fas,PRODUCTIVITY,False,Does not exist for the given sdk_version,
com.adopteunmec.androidfr,SOCIAL,False,Download unavailable for the given sdk_version,
com.adpog.diary,LIFESTYLE,True,,57
com.adventure.princesssofia.free.run.sofia.world.running.game,GAME_ADVENTURE,False,Download unavailable for the given sdk_version,
com.adventure.super.machino.go,GAME_ADVENTURE,False,Download unavailable for the given sdk_version,
com.adylitica.android.DoItTomorrow,PRODUCTIVITY,False,Download unavailable for the given sdk_version,
com.af.tikplusfans,SOCIAL,False,Does not exist for the given sdk_version,
com.afkettler.earth,PERSONALIZATION,False,Download unavailable for the given sdk_version,
com.afwsamples.testdpc,LIBRARIES_AND_DEMO,False,Download unavailable for the given sdk_version,
com.ag.multi.storey.car.parkingmaster.symstudiogames,GAME_ADVENTURE,False,Download unavailable for the given sdk_version,
com.agfa.wolf,PERSONALIZATION,False,Does not exist for the given sdk_version,
com.aggyapps.BestFreeRingtones.New.Ringtone_2019.ranat_hatif,LIBRARIES_AND_DEMO,False,'Item not found.',
com.aggyapps.galaxys6.ringtones,LIBRARIES_AND_DEMO,False,Download unavailable for the given sdk_version,
com.agus.brasil.calendario,PRODUCTIVITY,False,Download unavailable for the given sdk_version,
com.agus.french.calendario,PRODUCTIVITY,False,Download unavailable for the given sdk_version,
com.ah.sniper.assassin.secret.war.game,GAME_ADVENTURE,False,Download unavailable for the given sdk_version,
com.ahnlab.v3mobilesecurity.soda,TOOLS,False,Download unavailable for the given sdk_version,
com.ai.driftzone,GAME_RACING,False,Download unavailable for the given sdk_version,
com.aiguo.handydiary,LIFESTYLE,False,Download unavailable for the given sdk_version,
com.aim.ecds2.racing,GAME_RACING,False,Download unavailable for the given sdk_version,
com.aim.multiplayer,GAME_RACING,False,Download unavailable for the given sdk_version,
com.aim.racing,GAME_RACING,False,Download unavailable for the given sdk_version,
com.aim.racing.nyc,GAME_RACING,False,Download unavailable for the given sdk_version,
com.aim.racing.sf,GAME_RACING,False,Download unavailable for the given sdk_version,
com.aim.racinggt,GAME_RACING,False,Download unavailable for the given sdk_version,
com.aim.racingmgt,GAME_RACING,False,Download unavailable for the given sdk_version,
com.aim.racingstreet,GAME_RACING,False,Does not exist for the given sdk_version,
com.aim.rallyhum,GAME_RACING,False,Download unavailable for the given sdk_version,
com.aim.stunts,GAME_RACING,False,Download unavailable for the given sdk_version,
com.aim.suvrally,GAME_RACING,False,Does not exist for the given sdk_version,
com.airbnb.lottie,LIBRARIES_AND_DEMO,False,Download unavailable for the given sdk_version,
com.airg.hookt,SOCIAL,False,'Item not found.',
com.airlive.miya,SOCIAL,False,Download unavailable for the given sdk_version,
com.aironlabs.whatwebplus,COMMUNICATION,False,Does not exist for the given sdk_version,
com.airtel.africa.selfcare,LIFESTYLE,False,Download unavailable for the given sdk_version,
com.ais.mimo.eservice,LIFESTYLE,False,Does not exist for the given sdk_version,
com.aisense.otter,PRODUCTIVITY,False,Download unavailable for the given sdk_version,
com.aisle.app,LIFESTYLE,False,Download unavailable for the given sdk_version,
com.aitype.android.emojinew,PERSONALIZATION,False,Download unavailable for the given sdk_version,
com.aitype.android.f,PRODUCTIVITY,False,Download unavailable for the given sdk_version,
com.aitype.android.lang.ar,PRODUCTIVITY,False,Download unavailable for the given sdk_version,
com.aitype.android.lang.ru,PRODUCTIVITY,False,Download unavailable for the given sdk_version,
com.aitype.android.tablet,PRODUCTIVITY,False,Download unavailable for the given sdk_version,
com.ak.ta.condorcatalogapp,COMMUNICATION,False,Does not exist for the given sdk_version,
com.akapps.statussaver,PRODUCTIVITY,False,Download unavailable for the given sdk_version,
com.akzonobel.letscolourAlbaES,LIFESTYLE,False,Download unavailable for the given sdk_version,
com.alabraggeedbnit,LIBRARIES_AND_DEMO,False,Does not exist for the given sdk_version,
com.aladinfun.clashofsky_th_pig,GAME_ADVENTURE,False,Download unavailable for the given sdk_version,
com.alarmclock.xtreme.free,PRODUCTIVITY,False,Download unavailable for the given sdk_version,
com.albul.timeplanner,PRODUCTIVITY,False,Download unavailable for the given sdk_version,
com.aldagames.craftingdead,GAME_ADVENTURE,False,Does not exist for the given sdk_version,
com.aleskovacic.messenger,COMMUNICATION,False,Does not exist for the given sdk_version,
com.aleson.casefiveanimatronicsfnaf,GAME_ADVENTURE,False,Download unavailable for the given sdk_version,
com.alhiwar,LIFESTYLE,False,Download unavailable for the given sdk_version,
com.alienmanfc6.wheresmyandroid,TOOLS,False,Download unavailable for the given sdk_version,
com.alif.misty.premer.chondo,LIFESTYLE,False,Download unavailable for the given sdk_version,
com.aliha100.KingofSteering,GAME_RACING,False,Download unavailable for the given sdk_version,
com.aliha100.climbingsanddune3d1,GAME_RACING,False,Download unavailable for the given sdk_version,
com.alivewallpaper.free,PERSONALIZATION,True,,9370
com.allinone.callerid,COMMUNICATION,False,Does not exist for the given sdk_version,
com.allinoneremote,PRODUCTIVITY,False,Download unavailable for the given sdk_version,
com.alljungleadventure.jupper,GAME_ADVENTURE,False,Download unavailable for the given sdk_version,
com.allkimyogar.tarix,LIBRARIES_AND_DEMO,False,Download unavailable for the given sdk_version,
com.allmuze.app,SOCIAL,True,,43
com.aloha.browser,PRODUCTIVITY,False,Download unavailable for the given sdk_version,
com.alohamobile.browser,TOOLS,False,Download unavailable for the given sdk_version,
com.alohamobile.browser.lite,COMMUNICATION,False,Download unavailable for the given sdk_version,
com.alp.RollerCoaster,LIBRARIES_AND_DEMO,False,Download unavailable for the given sdk_version,
com.alp.fishingboatsimulator,LIBRARIES_AND_DEMO,False,Download unavailable for the given sdk_version,
com.alp.hovercraft,LIBRARIES_AND_DEMO,False,Download unavailable for the given sdk_version,
com.alp.shipgamessimulator,LIBRARIES_AND_DEMO,False,Download unavailable for the given sdk_version,
com.alp.uphillbusdriving,LIBRARIES_AND_DEMO,False,Download unavailable for the given sdk_version,
com.alpha.applock,TOOLS,True,,205
com.alpha.play.dinosaur.hunter.free.survivalgame,GAME_ADVENTURE,False,Download unavailable for the given sdk_version,
com.am.girls.app1.hairstyle.designs,LIFESTYLE,False,Download unavailable for the given sdk_version,
com.amar.socialmedianetwork,SOCIAL,False,Download unavailable for the given sdk_version,
com.amazing.secreateapplock,TOOLS,False,Download unavailable for the given sdk_version,
com.amazon.drive,PRODUCTIVITY,False,Download unavailable for the given sdk_version,
com.amazon.storm.lightning.client.aosp,TOOLS,False,Download unavailable for the given sdk_version,
com.amberfog.reader,SOCIAL,False,Download unavailable for the given sdk_version,
com.amberfog.vkfree,SOCIAL,False,Download unavailable for the given sdk_version,
com.americasbestpics,SOCIAL,False,Does not exist for the given sdk_version,
com.aminullahdev.ninjaultimate,PERSONALIZATION,False,'Item not found.',
com.amplegamez.angry.ninja.master,GAME_ADVENTURE,False,Download unavailable for the given sdk_version,
com.amvg.hemlak,LIFESTYLE,False,Download unavailable for the given sdk_version,
com.anachidDiniya.dinia2020.anachidIslamia2021,LIBRARIES_AND_DEMO,False,Download unavailable for the given sdk_version,
com.analyzing.network,SOCIAL,False,Download unavailable for the given sdk_version,
com.anatomyoffun.neighbor,GAME_ADVENTURE,False,Download unavailable for the given sdk_version,
com.ancestry.ancestrydna,LIFESTYLE,False,Download unavailable for the given sdk_version,
com.ancientdevelopers.naturewallpaperz,PERSONALIZATION,False,Download unavailable for the given sdk_version,
com.and.insta,LIBRARIES_AND_DEMO,False,Download unavailable for the given sdk_version,
com.anddoes.launcher,PERSONALIZATION,False,Download unavailable for the given sdk_version,
com.andreas.plantivomobilepro,LIBRARIES_AND_DEMO,False,targetSdkVersion not found in manifest,
com.androbeings.uk.flag.zipper.lockscreen.free,PERSONALIZATION,False,Download unavailable for the given sdk_version,
com.android21buttons,SOCIAL,False,Download unavailable for the given sdk_version,
com.androidbull.incognito.browser,COMMUNICATION,False,Does not exist for the given sdk_version,
com.androidintercom,COMMUNICATION,False,,
com.androidlost,TOOLS,False,Download unavailable for the given sdk_version,
com.androidringtones.sonneriespopulaires.melodies,LIBRARIES_AND_DEMO,False,'Item not found.',
com.androidwasabi.livewallpaper.crackedscreen,PERSONALIZATION,False,Download unavailable for the given sdk_version,
com.androidwasabi.livewallpaper.feather,PERSONALIZATION,False,Download unavailable for the given sdk_version,
com.androidwasabi.livewallpaper.g3,PERSONALIZATION,False,Download unavailable for the given sdk_version,
com.androidwasabi.livewallpaper.galaxy,PERSONALIZATION,False,Download unavailable for the given sdk_version,
com.androidwasabi.livewallpaper.lavender,PERSONALIZATION,False,Download unavailable for the given sdk_version,
com.androidwasabi.livewallpaper.s4leaf,PERSONALIZATION,False,Download unavailable for the given sdk_version,
com.androidwasabi.livewallpaper.waterdrop,PERSONALIZATION,False,Download unavailable for the given sdk_version,
com.androidwasabi.livewallpaper.xperiaz,PERSONALIZATION,False,Download unavailable for the given sdk_version,
com.androminigsm.fscifree,COMMUNICATION,False,Download unavailable for the given sdk_version,
com.andromo.dev230101.app312270,LIFESTYLE,False,Download unavailable for the given sdk_version,
com.andromo.dev524178.app500837,COMMUNICATION,False,Download unavailable for the given sdk_version,
com.andromo.dev623844.app642763,PERSONALIZATION,False,Does not exist for the given sdk_version,
com.andromo.dev623844.app688437,PERSONALIZATION,False,Does not exist for the given sdk_version,
com.andromo.dev672710.app688168,PERSONALIZATION,False,Download unavailable for the given sdk_version,
com.angkorworld.note,PRODUCTIVITY,False,Download unavailable for the given sdk_version,
com.anifree.anipet.aquarium.ad,PERSONALIZATION,False,Download unavailable for the given sdk_version,
com.anifree.anipet.freshwater.trial,PERSONALIZATION,False,targetSdkVersion not found in manifest,
com.animedrawing.husin,LIFESTYLE,False,Download unavailable for the given sdk_version,
com.aniplex.twst.jp,GAME_ADVENTURE,False,Download unavailable for the given sdk_version,
com.anonytun.android,TOOLS,False,Download unavailable for the given sdk_version,
com.ansangha.drdriving,GAME_RACING,False,Download unavailable for the given sdk_version,
com.ansangha.drjb,GAME_RACING,False,Download unavailable for the given sdk_version,
com.ansangha.drparking4,GAME_RACING,False,Download unavailable for the given sdk_version,
com.ansh.lovewalls,SOCIAL,False,Download unavailable for the given sdk_version,
com.ansh.urducalendar,LIFESTYLE,False,Download unavailable for the given sdk_version,
com.antiporn.pornoblock.safebrowser,COMMUNICATION,False,Download unavailable for the given sdk_version,
com.antivirus,TOOLS,False,Download unavailable for the given sdk_version,
com.anwa3.alhiwar,LIBRARIES_AND_DEMO,False,Does not exist for the given sdk_version,
com.anydroid.caller.name.announcer,TOOLS,False,Download unavailable for the given sdk_version,
com.anysoftkeyboard.languagepack.arabic,LIBRARIES_AND_DEMO,False,Download unavailable for the given sdk_version,
com.anysoftkeyboard.languagepack.bulgarian,LIBRARIES_AND_DEMO,False,Download unavailable for the given sdk_version,
com.anysoftkeyboard.languagepack.catalan,LIBRARIES_AND_DEMO,False,Download unavailable for the given sdk_version,
com.anysoftkeyboard.languagepack.french,LIBRARIES_AND_DEMO,False,Download unavailable for the given sdk_version,
com.anysoftkeyboard.languagepack.german,LIBRARIES_AND_DEMO,False,Download unavailable for the given sdk_version,
com.anysoftkeyboard.languagepack.greek,LIBRARIES_AND_DEMO,False,Download unavailable for the given sdk_version,
com.anysoftkeyboard.languagepack.hebrew,LIBRARIES_AND_DEMO,False,Download unavailable for the given sdk_version,
com.anysoftkeyboard.languagepack.spain,LIBRARIES_AND_DEMO,False,Download unavailable for the given sdk_version,
com.aoemoji.keyboard,PERSONALIZATION,False,Download unavailable for the given sdk_version,
com.apalon.myclockfree,PRODUCTIVITY,False,Download unavailable for the given sdk_version,
com.apalon.ringtones,PERSONALIZATION,False,Download unavailable for the given sdk_version,
com.apalon.wallpapers,PERSONALIZATION,False,Download unavailable for the given sdk_version,
com.ape.camera.docscan,PRODUCTIVITY,False,Download unavailable for the given sdk_version,
com.ape.smartleftpage,PERSONALIZATION,False,Download unavailable for the given sdk_version,
com.apezix.thousandplushairstyles,LIFESTYLE,False,'Item not found.',
com.apikdev.stickerwapentol,PERSONALIZATION,False,Does not exist for the given sdk_version,
